title,artist.hotttnesss,artist.id,artist.name,duration,familiarity,latitude,longitude,loudness,release.id,release.name,similar,song.hotttnesss,song.id,tempo,terms,year
Mei Tian Ai Ni Duo Yi Xie,0.230130794,ARXGWZP11F4C83C075,Leon Lai,255.00689,0.501144996,37.15735675,-63.93335787,-5.651,471205,4 in Love,ARMLH0C1187FB5400C,,SOMJOYB12AB0185BC5,119.999,chinese music,0
Yi Ba Xiang Shui Yin,0.230130794,ARXGWZP11F4C83C075,Leon Lai,210.9122,0.501144996,37.15735675,-63.93335787,-4.824,549514,Homework,ARMLH0C1187FB5400C,,SOOYMFA12AB017E3C1,86.005,chinese music,0
Qing Yi Shi,0.230130794,ARXGWZP11F4C83C075,Leon Lai,203.38893,0.501144996,37.15735675,-63.93335787,-7.762,471205,4 in Love,ARMLH0C1187FB5400C,,SOCXVHG12AB0181FAA,103.995,chinese music,0
SarankA(c)gni,0.229738498,ARLV03V1187B9A33A9,Djelimady Tounkara,487.33995,0.315307851,37.15735675,-63.93335787,-9.777,321338,Solon kA'no,AR03VDD1187FB3DD32,0.229144104,SOHUHHZ12AAA15E72E,145.93,latin jazz,2005
It's Not What You Say,0.228821848,ARYZQIU1187FB4BBF8,Louie Ramirez,174.10567,0.330520763,40.71455,-74.00712,-8.192,725661,Ali Baba,ARPIGMZ1187FB42689,,SOXBPJO12A8C1401AC,125.028,salsa,1968
Burlesque burglary,0.228792058,ARYZ1NG1187FB3FD40,Cool cavemen,261.8771,0.503467221,50.63718,3.06281,-4.774,465192,Multipolar,ARTYNBR126E2B3BDF0,0,SOQJEKO12AB018700E,90.267,funk rock,0
Everyone make love,0.228792058,ARYZ1NG1187FB3FD40,Cool cavemen,234.762,0.503467221,50.63718,3.06281,-5.976,465192,Multipolar,ARTYNBR126E2B3BDF0,,SOQYSAU12AB018263A,93.715,funk rock,0
U Never Nu How Good U Had It,0.228751049,ARSK4D11187B9BA046,Lisa Lisa & Cult Jam (featuring Full Force),285.12608,0.522693398,37.15735675,-63.93335787,-7.311,286317,Super Hits,AR0OZJU1187B990541,,SOAEBQL12A8C134E07,107.944,freestyle,1989
Hot Dental Supplies,0.228428667,ARPB4TX1187B98DDEA,Marga Gomez,95.73832,0.310776523,37.15735675,-63.93335787,-14.218,225440,Hung Like A Fly,ARO4ZHA1187B990B4E,0.340922756,SOPJEXC12A6D4FB529,78.139,comedy,0
Introduction,0.228428667,ARPB4TX1187B98DDEA,Marga Gomez,26.93179,0.310776523,37.15735675,-63.93335787,-13.467,225440,Hung Like A Fly,ARO4ZHA1187B990B4E,,SOHLAYJ12A58A7EC8D,104.618,comedy,0
Filumena Fabulosa,0.228428667,ARPB4TX1187B98DDEA,Marga Gomez,313.20771,0.310776523,37.15735675,-63.93335787,-12.235,225440,Hung Like A Fly,ARO4ZHA1187B990B4E,,SOSBGOF12A6D4FB506,124.479,comedy,0
Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),0.227625276,ARCDCFY122ECCBCC6A,Proficy,230.24281,0.347235525,40.99471,-77.60454,-5.555,578859,Serious Friction,ARKZ9HT1187FB38E18,,SOZDFUE12AB018DE6A,111.116,hip hop,0
Portobello Lass,0.227387569,ARTQ0WY1187B98A7B0,Harry Lauder,177.6322,0.481595213,55.95327,-3.11499,-22.55,668808,Stop Your Tickling Jock,ARHYB5T1187FB38DBA,,SOQQPAX12AB0185375,162.993,vaudeville,0
Shouther to Shouther (Shoulder to Shoulder),0.227387569,ARTQ0WY1187B98A7B0,Harry Lauder,224.62649,0.481595213,55.95327,-3.11499,-23.214,535319,Oh! It's A Lovely War (Vol 4.1),ARHYB5T1187FB38DBA,,SOBEDLB12AB017E86C,101.029,vaudeville,0
Top of the Hill_ Bottom of the Valley...Uhh!,0.227374916,AR59GUH1187FB4DF84,Scissors for Sparrow,225.27955,0.417750892,37.15735675,-63.93335787,-14.056,753939,Oh...Hello!,ARFDNK51187FB4DFB7,,SOPEDTR12AB0185B7A,120.958,experimental pop,0
Start Moving,0.227135108,ARAJRG51187B9B4BEF,Sal Mineo,149.9424,0.449070899,37.15735675,-63.93335787,-6.244,443075,Backline Volume 46,ARGYVSP1187FB445BC,,SOUUOFU12AB018157C,161.47,brill building pop,0
Open Up Your Mind (Guido Osorio Club Mix),0.226754095,ARGVBQ31187B9A5F3C,Eyes Cream,492.30322,0.377906057,37.15735675,-63.93335787,-7.052,148979,Open Up Your Mind,AR51CHT1187FB5895E,0,SOUBBVK12A8C1344A6,129.994,progressive house,2002
How Long Will It Take,0.226718364,ARZSFIJ1187B98B8BC,Warner mack,120.42404,0.356990698,36.16778,-86.77836,-17.777,331313,Is It Wrong,ARQXAUH1187B9BA010,,SOFHSVX12AB0180161,153.898,rockabilly,0
Is It Wrong,0.226718364,ARZSFIJ1187B98B8BC,Warner mack,160.20853,0.356990698,36.16778,-86.77836,-10.261,43521,True Country,ARQXAUH1187B9BA010,,SOORIJA12A6D4F9A02,98.612,rockabilly,0
Chumpman Blues,0.226516083,ARGMCPU1241B9C4C34,Scott Ainslie,175.04608,0.331226241,43.87165,-72.45165,-11.411,181942,Terraplane,ARZE4GV1187FB4D541,0,SORXPDE12A81C215EC,180.381,blues,0
Terraplane Blues,0.226516083,ARGMCPU1241B9C4C34,Scott Ainslie,208.1171,0.331226241,43.87165,-72.45165,-11.703,181942,Terraplane,ARZE4GV1187FB4D541,0.253834736,SOMBNUM12A81C215EF,103.829,blues,0
Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa,0.226131073,ARV7J871187FB4F8B6,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,212.4273,0.028237062,37.15735675,-63.93335787,-20.274,151162,Mozart - Sacred Choral Works,ARLGNGC12086C13881,,SOPBKDI12A8C137D8F,37.42,los angeles,0
So It Goes,0.225860545,ARZVZRN1241B9C4B14,Mister Ries,191.7122,0.434062508,37.15735675,-63.93335787,-14.113,598158,Rotterdam EP,ARG7AJL1187FB3E584,,SOWUARL12AC468AC3C,150.009,ghetto tech,0
Fuck You,0.225860545,ARZVZRN1241B9C4B14,Mister Ries,180.13995,0.434062508,37.15735675,-63.93335787,-14.365,598158,Rotterdam EP,ARG7AJL1187FB3E584,,SOLXPOJ12AC468AC3F,160.006,ghetto tech,0
Booty Bounce,0.225860545,ARZVZRN1241B9C4B14,Mister Ries featuring Six Foe,193.82812,0.434062508,37.15735675,-63.93335787,-13.87,598146,The Old Country,ARG7AJL1187FB3E584,,SOADYKT12AC4689269,149.988,ghetto tech,0
Because He Loves Me,0.224283663,ARFRSQZ122988EF860,Amy Lambert,288.67873,0.231837504,37.15735675,-63.93335787,-11.603,249198,Treasures,ARHNMEZ11F50C4706C,,SOWJXCF12A8C13608D,108.533,country gospel,0
Bank,0.223983699,AR8365R1187FB5997B,Jean Carignan,189.72689,0.380230188,37.15735675,-63.93335787,-10.102,595434,Old Time Fiddle Tunes Played by Jean Carignan,ARWOFQ51187FB54EA2,,SOSPFEP12AC468825B,234.26,celtic,0
Irish Medley - Jigs,0.223983699,AR8365R1187FB5997B,Jean Carnigan,177.47546,0.380230188,37.15735675,-63.93335787,-9.874,232116,French Canadian Irish And Scottish Fiddle Music,ARWOFQ51187FB54EA2,,SOVAHWF12A81C23457,185.598,celtic,0
I Heard It Throught The Grapevine,0.223887578,ARLH4CH11C8A4173EC,Creedence Clearwater Revived,610.01098,0.36766771,42.2306,14.39059,-8.491,537516,Live Warsaw 2000,AR7HM181187FB3CFC1,,SOOKORU12AB01808EA,123.261,country rock,0
Just An Expression,0.2232475,ARXPR8A1187FB4CC78,Bruce Katz Band,209.05751,0.329947707,37.15735675,-63.93335787,-17.216,477231,Crescent Crawl,ARYC40T1187B994B6D,,SOTBWWI12A8C1426BE,96.952,piano blues,0
Too Cool for Love,0.222794125,ARAZ59E1187B98BF6D,Webb Wilder,277.10649,0.560578608,37.15735675,-63.93335787,-7.077,576048,More Like Me,ARRX7Z01187B9AC449,0.245284296,SOSCTQW12AB0184E46,116.992,roots rock,2009
Thanks God I'm A Country Boy,0.222516975,ARNTRZQ122ECCBC53C,Mr. Blue,132.70159,0.501619898,37.15735675,-63.93335787,-4.123,216744,Free Born Man,ARLAUED1187B9ACEAF,,SOPBLEO12A8C13DF60,133.898,east coast blues,0
Metanoia,0.221883241,ARPZRFT12086C12690,Rick Snel,465.99791,0.393049715,37.15735675,-63.93335787,-8.744,770581,Metanoia / Mundane,ARKM9DX1187FB539A1,0.212045406,SOISIPQ12AB018C2AE,133,trance,0
Saints & Sinners,0.221851732,AROSH7P1187B9B4D11,Van Gelder,474.61832,0.364968696,37.15735675,-63.93335787,-7.234,782283,Saints & Sinners,ARJDK061187B9BA292,,SOZFLNZ12AC46875B7,209.752,progressive trance,0
I'll Be There For You (Alternate Mix),0.221631954,ARYJXBT11F50C5174C,The Chinese,357.51138,0.122812599,37.15735675,-63.93335787,-12.338,236672,Only In My Dreams - Rock Ballads Vol. 2,ARIWZEV1241B9CCC15,,SOZWKVV12A58A7AB8D,69.272,chinese music,0
Un Petit Cabanon Pas Plus Grand Qu'Un Mouchoir De Poche,0.221068105,ARAOLGH12592CDA7AA,Darcelys,152.842,0.260397592,37.15735675,-63.93335787,-15.412,321478,Chansons De France,AR2X7JU1187FB3DCBC,,SOOUILN12AAA8C75EF,166.935,chanson francaise,0
Mohawk Hunt,0.22021045,ARMATAK1264D13AC27,Kaskaad,414.9024,0.383594016,37.15735675,-63.93335787,-6.239,356024,Kaskaad - Mohawk Hunt / Earuption,ARXSTKU122BCFCBAE9,,SOHWHZJ12A58A79FA8,87.507,dubstep,0
Snapshot,0.220050765,ARZHLNX1187FB4B8E7,Ladybug,341.36771,0.479695608,40.71455,-74.00712,-9.632,686750,Snapshot,ARIA7I31187FB56707,,SOEBDBO12AC4688712,126.95,dancehall,0
Each Time I Think Of You,0.219369575,ARWENXU12454A2DE56,CoCo Lee,264.01914,0.473486936,37.15735675,-63.93335787,-8.414,279684,COCO 1994-2008 Best Collection,AR08K181187FB568F0,,SOYIUJK12A8AE46346,146.284,dance pop,0
Sunny Day,0.219369575,ARWENXU12454A2DE56,CoCo Lee,860.39465,0.473486936,37.15735675,-63.93335787,-5.094,550727,Everyone Love The Live Concert Of Ms. Charming CoCo,AR08K181187FB568F0,,SOAZEHG12AB017F482,131.622,dance pop,0
Mo Jing,0.219369575,ARWENXU12454A2DE56,CoCo Lee,269.53098,0.473486936,37.15735675,-63.93335787,-6.025,279684,COCO 1994-2008 Best Collection,AR08K181187FB568F0,,SOAZGGS12A8AE457F4,100.034,dance pop,0
Killing Me Softly With His Song,0.219369575,ARWENXU12454A2DE56,CoCo Lee,310.54322,0.473486936,37.15735675,-63.93335787,-8.933,550727,Everyone Love The Live Concert Of Ms. Charming CoCo,AR08K181187FB568F0,,SOHVQGL12AB01810AD,100.82,dance pop,0
Where Are You,0.218936415,ARXWBOL11E2835E5BB,Abbott & Chambers,434.15465,0.421234589,37.15735675,-63.93335787,-6.581,787956,Where Are You,ARKUKFW11E2835F0B7,,SOTJXRK12AAF3B264E,129.956,progressive trance,0
Where Are You,0.218936415,ARXWBOL11E2835E5BB,Abbott & Chambers,496.06485,0.56121092,37.15735675,-63.93335787,-6.466,525924,Power Trance Vol. 4,ARKUKFW11E2835F0B7,,SOLIERS12A58A75718,138.012,progressive trance,0
Never After,0.218936415,AR9M9XY1187B98B2F8,Abbott & Chambers,385.25342,0.62117047,30.08374,31.25536,-6.838,794627,Never After,ARKUKFW11E2835F0B7,0.548312704,SOOUEFP12A81C2272E,93.346,progressive trance,0
Where Are You,0.218936415,ARXWBOL11E2835E5BB,Abbott & Chambers,492.45995,0.421234589,37.15735675,-63.93335787,-6.158,519859,Dance Nights 02 - Uplifting Trance,ARKUKFW11E2835F0B7,,SOTMCYN12AB0183054,135.993,progressive trance,0
I'm Not Afraid When I'm With You,0.218721138,ARHB1P81187FB40C39,Ken Yokoyama,172.82567,0.25141881,37.15735675,-63.93335787,-12.964,823064,The Cost Of My Freedom,ARMDOFF1187FB38C28,,SOBXOVB12AC3DF5AA3,80.129,japanese,0
SPONT.AN,0.218076589,ARDEDYX124549A41AF,AUDIO.3,241.44934,0.245730622,37.15735675,-63.93335787,-10.03,126959,Delta Music sessions,ARQQZWK129CDBF0799,,SOPJJKY12A6D4FAF9A,92.974,turnablism,0
Speak Low,0.217993638,AR8E1KA1187B9A18C3,Mike Vax,229.61587,0.314412069,37.15735675,-63.93335787,-16.113,227290,Live On The Road,ARHTEDK11F50C48844,,SOWJFLR12A6D4FBF97,78.109,hard bop,0
Nada Mas,0.217993638,AR8E1KA1187B9A18C3,Mike Vax,192.96608,0.314412069,37.15735675,-63.93335787,-19.411,227290,Live On The Road,ARHTEDK11F50C48844,,SOUPQOK12A6D4FDC9E,94.681,hard bop,0
Trumpet Blues And Cantabile,0.217993638,AR8E1KA1187B9A18C3,Mike Vax,154.06975,0.314412069,37.15735675,-63.93335787,-10.418,228476,Trumpets - The Transformation,ARHTEDK11F50C48844,,SOJWSCQ12A6D4FBAB9,107.411,hard bop,2001
Love Alone,0.217520892,ARLIUIR11F4C8434D8,Kostis Maraveyas,247.7971,0.21977559,37.15735675,-63.93335787,-10.156,102413,Radiopirate,ARZ3LOD1187FB379FD,0,SOGMBVZ12A8C139077,90,greek,0
It's So Hard To Stumble (When You're Down On Your Knees),0.217083534,ARUNHZF122988ED7DA,Lou Reid & Carolina,145.94567,0.494771142,35.21962,-80.01955,-9.063,538806,My Own Set Of Rules,ARELIJ11187B9A1EAB,0,SOWMYVP12AB017BB47,109.696,bluegrass,0
Los Pintores,0.216974961,AR9MRSJ1187B99B99F,La Charanga Rubalcaba,217.99138,0.267788615,37.15735675,-63.93335787,-6.422,241771,Con Sello De Calidad,ARZ7OD71187B9940A7,,SOKHGKZ12A8C131E06,152.995,charanga,0
Jap,0.21690387,ARKO0JR1187FB4945A,Sao Paris,279.43138,0.392946396,37.15735675,-63.93335787,-11.554,131790,Megasoft Office 2007,AR5DN071187B9ACD4B,,SOFKJOV12A81C21C38,129.903,downtempo,0
Queen Ida Introduction,0.216828886,ARAGMIV11F4C843F78,"Myrick ""Freeze"" Guillory",55.50975,0.334456512,37.15735675,-63.93335787,-23.347,86259,Nouveau Zydeco,ARGZCCX1187B98C5F6,,SOOJKNX12A8C132425,111.542,zydeco,0
Zydeco In D-Minor,0.216828886,ARAGMIV11F4C843F78,"Myrick ""Freeze"" Guillory",300.82567,0.334456512,37.15735675,-63.93335787,-12.574,86259,Nouveau Zydeco,ARGZCCX1187B98C5F6,0,SORZSCJ12A8C132446,137.663,zydeco,0
Titan,0.216630259,ARQOVNR1241B9C5050,The Bongo Man,447.58159,0.366884725,37.15735675,-63.93335787,-7.596,778755,Beat Treatment,ARKNGHQ12496DAB724,,SORVBMW12AC4689175,85.915,tribal house,0
Hymne A L'Amour,0.216606465,AR2L2GV11C8A42C818,Marcel Azzola,285.41342,0.319704942,37.15735675,-63.93335787,-16.301,312987,L'Accordeoniste,AR18UBN1187B9A0D8D,,SOZMRSH12A8C141244,182.261,gypsy jazz,0
Mon Legionnaire,0.216606465,AR2L2GV11C8A42C818,Marcel Azzola,323.39546,0.319704942,37.15735675,-63.93335787,-21.14,312987,L'Accordeoniste,AR18UBN1187B9A0D8D,0,SOYQLYS12A8C143355,73.526,gypsy jazz,0
Sex Will Sell,0.216277853,ARBYBBY11F4C8458A8,Faking David,196.54485,0.42609095,37.15735675,-63.93335787,-8.101,466884,Freedom Of Expression,ARMZUHY1252CCF9428,0,SOKYYGN12A58A7C856,107.303,breakbeat,0
Down A Notch,0.216277853,ARBYBBY11F4C8458A8,Faking David,169.56036,0.42609095,37.15735675,-63.93335787,-10.769,466884,Freedom Of Expression,ARMZUHY1252CCF9428,0,SOWLLSW12AB0184EE8,98.259,breakbeat,0
We've Only Just Begun (LP Version),0.215958703,ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,266.05669,0.502245023,41.88415,-87.63241,-10.095,51852,Born Again,ARV6NMP1187FB55F38,0,SOLGASB12A58A79460,156.298,soul jazz,1971
The Devil Made Me Do Dat (LP Version),0.215958703,ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,176.63955,0.502245023,41.88415,-87.63241,-11.987,51853,Mellow Dreamin',ARV6NMP1187FB55F38,,SOLSRWZ12A6D4FA452,166.796,soul jazz,1970
Wichita Lineman (LP Version),0.215958703,ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,243.66975,0.502245023,41.88415,-87.63241,-12.77,51853,Mellow Dreamin',ARV6NMP1187FB55F38,,SOEHKOF12A6D4FA454,98.072,soul jazz,1970
Find Me At the Greasy Spoon,0.215659578,ARHSNFO1187B993B7C,Grant And Wilson,177.99791,0.607222402,27.9758,-81.54106,-13.308,573104,Harlem Jazz (Louis Armstrong In New York Volume 4 1925),ARSPUJF1187B9A14B8,,SOKEQPR12AB018450F,95.578,twee pop,0
A Broken Heart,0.215615951,AR0Q5531187FB45143,Dallas Holm,273.00526,0.445456861,37.15735675,-63.93335787,-14.948,575324,Early Works,ARHO1WI1187B98CB84,,SOBUKEN12AB018CEA2,93.553,ccm,0
Hurry Hurry Baby (Dj Edit),0.215272259,AR0B8CT1187B9B2CF3,Fyah Blaze,62.92853,0.404105087,37.15735675,-63.93335787,-6.634,451334,Rustic,ARGYA2F1187FB41EA4,,SOGCJBR12AB0184C53,121.407,reggae,0
Lion Paw,0.215272259,AR0B8CT1187B9B2CF3,Fyah Blaze,217.25995,0.404105087,37.15735675,-63.93335787,-5.095,464643,Truths and Rights,ARGYA2F1187FB41EA4,,SODTAYW12AB01808D1,208.299,reggae,2005
Das GelA1/4bde,0.215021295,ARQB8PN1187B98E6C4,Tresenlesen,239.46404,0.298409678,37.15735675,-63.93335787,-12.119,65878,Kloidt Ze Di Penussen!,AR352MK1187B98E11B,0,SOMYHTA12A6D4FB87D,174.332,comedy,1998
RA1/4lpsen Sie Eine Hauptstadt,0.215021295,ARQB8PN1187B98E6C4,Tresenlesen,513.61914,0.298409678,37.15735675,-63.93335787,-9.31,758046,GA1/4nther,AR352MK1187B98E11B,0,SORHXWL12A6D4FB86E,111.756,comedy,1995
Tumba Randy,0.21501465,AR7BPLI1187FB4A306,Anthony Blea Y Su Charanga,459.28444,0.363237123,37.77916,-122.42005,-5.434,713033,Virgen De La Caridad,AR1UCN81187FB4717C,,SODEFJQ12AB0185C52,200.826,salsa,2004
Bon Demain,0.214734638,ARA2ZTN1187B98E3ED,This Moment,213.21098,0.546646504,41.50471,-81.69074,-7.322,256018,This Moment,ARPOXZX1187B99390F,0.253834736,SOHEGVA12A8C13D81C,116.081,math rock,0
Blackwords Masking,0.214734638,ARA2ZTN1187B98E3ED,This Moment In Black History,145.8673,0.546646504,41.50471,-81.69074,-4.928,813152,The Paul - EP,ARPOXZX1187B99390F,0,SOREPOR12AB01859E4,156.408,math rock,0
Ride On The Rhythm,0.214682399,ARGCFSQ122988F7D0B,Buckeye Politicians,370.49424,0.42558468,40.19033,-82.66947,-7.549,375380,Ride On The Rhythm,ARTG85X1187B99D1F5,,SOPSNHW12A8C141B9A,123.69,urban,0
Need Not,0.213790663,ARKFJMK11F50C4F213,A Ghost Devotion,305.34485,0.410141258,37.15735675,-63.93335787,-8.489,537383,They'll All Believe_ There's Nothing Wrong With My Heart,ARX9DZ91187B9A6AE6,0,SOHIWMI12AB017C48B,137.973,melbourne,0
Banjoreno,0.21253109,ARA03M61187B996945,Dixieland Jug Blowers,193.56689,0.380201193,37.15735675,-63.93335787,-14.175,599473,Ruckus Juice & Chittlins_ Vol. 1,ARGJBLM11A348F051B,0.215080319,SOLCQTH12AC468C57C,126.881,jug band,0
Ala Kaboo (Idjut Boy's H-Bar Mix),0.21163373,AROLWYT1187B990823,Sound 5,469.62893,0.342309064,37.15735675,-63.93335787,-11.315,163007,Future's Bright,ARSDT3P1187B9A8A37,,SOZFVSE12A8C13C1C7,243.994,breakbeat,0
I've Got The World On A String,0.209857891,AR137UW1187B98CCBA,Charlie Byrd Trio,231.94077,0.50693811,37.15735675,-63.93335787,-18.981,556943,I've Got the World On a String,ARPSZIT11F50C4D5B7,,SOPHYGD12CF5F890A6,108.998,samba,0
Yo Te Camelo,0.209345284,ARRKDGI122988FCC3C,Los Rumberos Catalanes,140.19873,0.350333622,37.15735675,-63.93335787,-15.933,378032,Oh Capicua,AR8MSQ111A348EFB02,,SOXPCVS12A8AE4892F,66.064,flamenco,0
No Night In Zion - Original,0.208578174,ARJO8W91187B9AB734,Count Ossie,234.9971,0.376419611,37.15735675,-63.93335787,-14.835,372022,Tales Of Mozambique,ARGVTJW11F4C84443E,0.335920479,SOBRNCK12A8C13FB92,137.714,roots reggae,1994
Ethiopian Serenade,0.208578174,ARJO8W91187B9AB734,Mystic Revelation of Rastafari,250.90567,0.376419611,37.15735675,-63.93335787,-18.933,811461,Grounation,ARGVTJW11F4C84443E,0,SOERSNE12AB018DCF3,118.132,roots reggae,0
Song,0.208578174,ARJO8W91187B9AB734,Mystic Revelation of Rastafari,118.282,0.376419611,37.15735675,-63.93335787,-27.815,811461,Grounation,ARGVTJW11F4C84443E,,SOCTDQP12AB018C367,84.895,roots reggae,0
Aloha,0.20835876,ARSKZAQ1269FCD50EF,Brice Kapel,297.09016,0.472854165,37.15735675,-63.93335787,-4.107,506628,Coloricocola,ARXUAPB122BCFCBDD0,,SODSGOT12AB0180ACC,128.229,chanson francaise,0
Lo,0.20835876,ARSKZAQ1269FCD50EF,Brice Kapel,225.61914,0.472854165,37.15735675,-63.93335787,-4.097,506628,Coloricocola,ARXUAPB122BCFCBDD0,,SOFVLOG12AB0180AB2,79.468,chanson francaise,0
For The Good Times,0.208174547,ART3TOJ1187B98D1AB,Dart,340.53179,0.443246312,37.15735675,-63.93335787,-10.008,494178,Don't Let The Bastards Get You Down,ARDJLY71187B9A85F0,,SOMNSOY12AB0181ACB,148.027,post-grunge,2002
You Make Me Feel So Good,0.207675838,ARLLANI1187FB5116F,Simon Harris,6.08608,0.39076084,37.15735675,-63.93335787,-18.797,175786,Beats_ Breaks_ & Scratches - Volume 2,ARKXRCO1187FB4C634,,SOJSPSR12A5891FFB9,0,hip house,0
You Got Soul Loop (104bpm),0.207675838,ARLLANI1187FB5116F,Simon Harris,180.92363,0.39076084,37.15735675,-63.93335787,-16.595,77594,The Ultimate Breakbeat Collection,ARKXRCO1187FB4C634,,SOFQLHB12A58A77520,104.259,hip house,0
Sample Track 18,0.207675838,ARLLANI1187FB5116F,Simon Harris,185.62567,0.39076084,37.15735675,-63.93335787,-15.686,462641,Street Breaks & Beats,ARKXRCO1187FB4C634,,SOPAHSW12AB0186F88,102.976,hip house,0
Sample Track 14,0.207675838,ARLLANI1187FB5116F,Simon Harris,184.47628,0.39076084,37.15735675,-63.93335787,-14.276,462684,Super DJ Breaks,ARKXRCO1187FB4C634,,SOAIJOW12A8C13C1E4,105.948,hip house,0
Sample Track 17,0.207675838,ARLLANI1187FB5116F,Simon Harris,176.97914,0.39076084,37.15735675,-63.93335787,-15.759,462652,Wicked Disco & Soul Breaks,ARKXRCO1187FB4C634,,SOBAMAA12AB0187CB1,92.046,hip house,0
Sample Track 11,0.207675838,ARLLANI1187FB5116F,Simon Harris,187.16689,0.39076084,37.15735675,-63.93335787,-15.787,462645,Gimme A Break,ARKXRCO1187FB4C634,,SOIAWUS12AB0187B0B,114.169,hip house,0
Ilta Oulunjoella,0.207285953,ARVJSJY1250940FA2B,Tulipunaruusut,209.34485,0.308753634,37.15735675,-63.93335787,-11.786,113416,20 Suosikkia / Karjalan Marjaana,ARIUQZL1187FB4303B,,SOBWIWM12A8C13BA6D,118.577,humppa,0
Hiekkaa (polvere),0.207285953,ARVJSJY1250940FA2B,Tulipunaruusut,224.46975,0.308753634,37.15735675,-63.93335787,-7.337,218027,20 Suosikkia  / Romantiikkaa ruusutarhassa,ARIUQZL1187FB4303B,,SOGLOFX12A8C13E454,116.298,humppa,0
Morena Boca De Ouro,0.206394505,ARRLCY71187B9A0FC6,Jongo Trio,163.36934,0.455287262,37.15735675,-63.93335787,-7.657,37893,Jongo Trio,ARWX46G1187B9A0FC3,,SOEWLTH12A6D4F8E29,184.964,bossa nova,0
Cavaleiro De Aruanda,0.206394505,ARRLCY71187B9A0FC6,Jongo Trio,157.72689,0.455287262,37.15735675,-63.93335787,-8.151,37893,Jongo Trio,ARWX46G1187B9A0FC3,,SOMZNFA12A6D4F8A2A,144.581,bossa nova,0
Maria De Santiago,0.206020372,AR695PK1187B996E35,Jeremy Spencer,235.04934,0.520933079,54.6904,-1.2323,-8.748,239051,Precious Little,AREBEX91187B9B34A1,0.253834736,SORXJPI12A8C13342A,126.191,blues-rock,2006
It Hurts Me Too,0.206020372,AR695PK1187B996E35,Jeremy Spencer,289.77587,0.520933079,54.6904,-1.2323,-11.992,239051,Precious Little,AREBEX91187B9B34A1,0,SOOJXKD12A58A7AB3C,92.433,blues-rock,2006
Travellin' (Album Version),0.206020372,AR695PK1187B996E35,The Jeremy Spencer Band,206.05342,0.520933079,54.6904,-1.2323,-9.1,146604,Flee,AREBEX91187B9B34A1,0.264651658,SONLIAJ12A8C133459,116.137,blues-rock,0
Sunshine (Album Version),0.206020372,AR695PK1187B996E35,The Jeremy Spencer Band,327.05261,0.520933079,54.6904,-1.2323,-10.398,146604,Flee,AREBEX91187B9B34A1,0.239805874,SORMORE12A8C133DCA,135.013,blues-rock,0
Trace Of Time,0.204562711,ARHDQMJ11F50C4F61E,Emotion Code,319.7122,0.314666669,37.15735675,-63.93335787,-15.857,451199,Mesmerise the Future,ARCDDVI12420782223,0,SOHAGSO12AB0185C31,119.534,trance,0
Mesmerise The Future Part 1,0.204562711,ARHDQMJ11F50C4F61E,Emotion Code,503.48363,0.314666669,37.15735675,-63.93335787,-17.825,451199,Mesmerise the Future,ARCDDVI12420782223,0,SOHMYGA12AB017F997,120.066,trance,0
Flip Over And Upsidedown,0.204562711,ARHDQMJ11F50C4F61E,Emotion Code,594.99057,0.314666669,37.15735675,-63.93335787,-6.412,451199,Mesmerise the Future,ARCDDVI12420782223,,SOMMDLC12AB0184BEE,120.002,trance,0
Groove It,0.203607934,ARTTIRC12086C121DC,Gene Latter,167.00036,0.061512494,37.15735675,-63.93335787,-13.135,448201,Groove It,ARG2D2K1187B9A1CCD,,SOBCOUT12A58A7A52A,86.949,northern soul,0
Seasick,0.201499577,ARFEXDH11F4C840CAC,The Bureau De Change,220.89098,0.343264828,37.15735675,-63.93335787,-8.571,480350,Global Village Idiots,ARP5GN61187FB5B1A3,0,SODSXCY12AAA8C598D,93.909,digital hardcore,0
Eastern Magic,0.201362409,ARO8LVR1187B9A0DE5,Jah Debda,277.10649,0.311003776,37.15735675,-63.93335787,-13.548,779625,The Worlds Greatest Arabica - the only Arabic album youll ever need,ARQEQ611187B9A0A32,0.340241079,SOGWPOW12A8C142356,90.002,ethnic,0
Sambangole / Tres Golpes Na' Mas,0.201307558,ARJKZOP11F50C51177,Colombiafrica - The Mystic Orchestra,318.79791,0.494643265,37.15735675,-63.93335787,-7.998,553870,Voodoo Love Inna Champeta Land,ARNLOX91187B990BFC,0.199682753,SOKGTMG12AB0180460,186.121,soukous,2007
Shake It Up (Album Version),0.201037195,AR6U4801187B9A8C45,Boney James And Rick Braun,243.48689,0.328179991,37.15735675,-63.93335787,-5.58,765824,Shake It Up,AR4YRSD1187B98A218,0,SOSZHRE12AB018BB5F,96.136,dubstep,2000
